【  Yukikaki  by @WORDS_SCRAPER is licensed under a Creative Commons Attribution 4.0 International License.】【ctrl+↓で下に行けるぞ！】 【Feel free to use!】 NYタイムズ国際版（＝NYT）とかネット記事とかアニメを見て自分がわからなかった単語を書いている 数学のテキスト＝Fundamental Methods of Mathematical Economics、口、俗、話の区別はあまり厳密ではない,,,
kimono sash,着物の帯,とある魔術の禁書目録Ⅱ,
pipe down,落ち着く,とある魔術の禁書目録Ⅱ,
enter the fray,争いに加わる,とある魔術の禁書目録Ⅱ,次回予告、新たな敵が加わる文脈
convolute,（話、主張）を複雑にして、わかりにくくする、2.畳み込み,とある魔術の禁書目録Ⅱ,最近のいたずらも手が込んできたな
annunciation,受胎告知,とある魔術の禁書目録Ⅱ,
vexing,イライラさせる、ムカッとくる,とある魔術の禁書目録Ⅱ,
noose,（首吊りをするときみたいな）縄でつくった輪、輪縄,とある魔術の禁書目録Ⅱ,
headway,前進、進歩,TIME,地球温暖化対策で各国が一歩前進したという文脈
sequester,隔離する、隠す,TIME,CO2を閉じ込める地下貯蔵施設
litany,1.（宗教）祈祷の言葉、2.長々とした言葉,TIME,次世代のテクノロジーを表すlitany、遺伝子工学、メタバース、～、～とその後に長々と続いた単語を指して。
mothball,"1.（名）防虫剤、2,（動）お蔵入りする、（工場などを）停止する",TIME,スペースシャトルの運用をストップする文脈
gobble up,飲み込む、食べる,TIME,gobble up the local housing  スペースX社が地域の住宅を飲み込んで（購入して）従業員に住宅を提供する文脈
dalliance,戯れ、（男女の）いちゃつき,TIME,イーロンマスクの暗号通貨の戯れ
epitome,1.典型、2.要約,NYT,腐敗の典型である軍事産業に予算を使うなんてという文脈
untenable,（攻撃、反対に）防御できない、支持できない,NYT,パンデミックによる防ぎようがない混乱
altercation,口論,NYT,パンデミックで空港でのaltercationが増えた文脈
substance use,薬物使用,NYT,パンデミックで若者の薬物使用が増えた文脈
ostracize,（社会やグループから）追放する,NYT,
worship service,礼拝,NYT,パンデミック下の人々の利他行動の変化について
estrangement,疎遠、離別,NYT,パンデミック下での人々の境遇
flummoxed,混乱した、困惑した,NYT,H.I.Vウイルスのワクチン研究の難しさに困惑した科学者
happenstance,思いがけない出来事、偶然,NYT,
pipe dream,実現できそうもない夢、夢物語,NYT,mRNAワクチンについて実現できないだろうという文脈
virologist,ウイルス学者,NYT,
lipid,脂質,NYT,mRNAが壊れないように脂質の膜で包む
nascent,新生、発生しようとしている,NYT,nascent field 分子生物学の新しい分野についての文脈
epiphany,1.ひらめき、2.（キリスト教）公現祭,NYT,they had an epiphany mRNAの存在について彼らはひらめいた
shrug off,無視する、軽くあしらう　c.f. shrug「肩をすくめる」,NYT,長らく実現不可能だと無視されていたmRNAワクチン～の文脈
shithead,（俗）クソ野郎,進撃の巨人,
nape,うなじ,進撃の巨人,うなじを狙え！
lose one's marbles,気が狂う、ボケる,進撃の巨人,まだボケたわけじゃない
chug,（俗）一気飲みする、ごくごく飲む,進撃の巨人,
brawn,たくましい筋肉,とある魔術の禁書目録Ⅱ,more a man of brains than of brawn 筋肉よりは頭脳派だと思っていたんだがな！の文脈
coy,恥ずかしがりや,とある魔術の禁書目録Ⅱ,
osmatic,（形）嗅覚で方向を知る,とある魔術の禁書目録Ⅱ,
charade,見え透いたごまかし、下手な芝居,とある魔術の禁書目録Ⅱ,
meet one's Maker,死ぬ,とある魔術の禁書目録Ⅱ,
opium,アヘン,NYT,
binge,食べ過ぎたり、飲みすぎたりすること c.f. binge watching 一気見,NYT,Adderall binge アデロール（精神薬）の一気飲み
genealogy,家計、系譜,NYT,genetic genealogy 遺伝子系図
in the aughts,2000年代に、2000〜2009年に,NYT,2000年代において発展した遺伝子系図の分野では
off-label,（薬、治療法が）未承認の,NYT,犯罪捜査に民間の遺伝子検査で得られた情報を使う手法が未承認のなか、裁判に用いられた文脈
pro bono,無償で（専門家が善意で行う無償のボランティア活動）,NYT,彼女は無償で犯罪捜査を行っている
menagerie,展示された動物たち、多様な見知らぬ人々,NYT,見知らぬ人々の中から遺伝子を使って探し出す
informant,情報提供者,NYT,
fret,じれる、やきもきする、心配する,NYT,遺伝子を使った捜査をプライバシーの侵害だと憂慮する人
finagle,だまし取る、不正な手段で得る,NYT,一部では捜査機関の身分を隠してデータを取得する者もいた文脈
barb,1.（釣り針などの）返し、かかり、2. 痛烈な一言,NYT,
itemizer,（納税の時に）項目別控除を申請する人,授業,
sequin,スパンコール,授業,スパンコールを着た衣装を着たのは派手すぎる衣装は経費にできるから
trapezoid,台形,授業,グラフのこの台形の部分が～
dysentery,赤痢,授業,イギリスで窓税がかけられた結果窓を少なくする家庭が増えて寒気が悪くなって病気が増えた文脈
gangrene,壊疽,授業,
board up,（板で）塞ぐ,授業,窓税対策で窓を塞いだ文脈
asphyxia,（医学）窒息,とある魔術の禁書目録Ⅱ,魔術で気絶した人を科学サイドが解釈したとき
potency,効力、効能,とある魔術の禁書目録Ⅱ,
despicable,卑劣な、軽蔑に値する,とある魔術の禁書目録Ⅱ,
impasse,袋小路、行き詰まり,とある魔術の禁書目録Ⅱ,at an impasseで使われていた
gimpy,足を引きずった、足が不自由な,とある魔術の禁書目録Ⅱ,
defile,汚す,とある魔術の禁書目録Ⅱ,
cognate,1.同族の、2.（言語学）同じ語源の,とある魔術の禁書目録Ⅱ,
croquette,コロッケ,とある魔術の禁書目録Ⅱ,
hoodlum,(口)不良、チンピラ、やくざ,とある魔術の禁書目録Ⅱ,
bloodlust,殺意,鬼滅の刃,漂ってくる殺意がすごい文脈
mantis,カマキリ,鬼滅の刃,
grit,根性、度胸,鬼滅の刃,have relentless grit
be onto someone,（人の意図や秘密に）気づく,鬼滅の刃,be onto us こいつ・・俺たちの秘密に気づいているのか
tip the scales,局面を変える、決定づける,NYT,五輪誘致の局面を決定づけようと、ビデオメッセージを送った
white-knuckle,手に汗握る、恐怖を感じさせる,NYT,white-knukle chaos リオデジャネイロ五輪のゾッとする混乱
scion,1.若枝、2.（名門の）子孫、御曹司,NYT,マレーシアの開発会社の御曹司
underhanded,卑怯な、姑息な,王様ランキング,受けずにかわすのが卑怯だと
by your leave,お許しを得て、僭越ながら、ご免こうむって,王様ランキング,王子の前から立ち去るときに失礼しますで使われていた。
foreboding,（悪いことが起こる）予感,王様ランキング,
cot,ベビーベッド、折りたたみ式ベッド,NYT,ハンセン病患者の施設の描写
boulevard,大通り,NYT,the six-lane boulevard 6車線の大通り
lattice,格子,NYT,latticed gate 格子状の門
lodestone,磁鉄鉱、（磁石のように）引きつけるもの,論文,仮説というものは国際関係論において研究者を引きつける磁鉄鉱のようなものであるが
whacko,（間投詞）すごい！,論文,wacko world このすごい世界を理解できるだろう
sign language,手話,王様ランキング,
imbecile,（俗）馬鹿者、間抜け,王様ランキング,なくしものをした主人公にバカモノ！と
denizen,（文）居住者,王様ランキング,
sustenance,栄養、滋養,王様ランキング,
flat soda,気の抜けた炭酸水,王様ランキング,
marrow,骨髄、骨の空洞にある脂肪状の物質、血球を生成する,王様ランキング,
concoction,様々な材料の混合物、調合薬,王様ランキング,
sire,1.（動物のオスが）子をつくる、2.（名）動物のオス、3.（古）主君（王への尊称）,王様ランキング,主人公の父が子を作ることを求められる場面、王への尊称としての使われ方もされていた
bide one's time,好機を待つ,王様ランキング,今は危険なのでこの国から離れていろ
mope,ふさぎ込む、落ち込む,王様ランキング,
tongue-lashing,厳しい叱責,王様ランキング,
machination,陰謀、策略,NYT,
inure,慣れさせる（不快なものに）,NYT,受け身inuredで　 英国首相の騒ぎに慣れた人々も今回のパーティーは一線を超えたようであるの文脈
hardnosed,（話）鼻っ柱の強い、押しの強い,NYT,
apoplectic,（話）激怒した,NYT,激怒した様子の野党の議員
wallow,（動物が水たまりなどで）転げ回る、のたうち回る,NYT,教育は格差やアイデンティティーを超えていくためのもので決してそこでのたうち回るためのものではないという文脈
chromosomal,染色体の,NYT,出生前診断は染色体の構成を教えてくれるが～
round robin,総当たり戦,2022北京五輪,カーリング予選のやり方
infantry,歩兵,NYT,ウクライナ危機
ruse,策略、虚勢、トリック,NYT,ロシアの行動も戦争がしたいのではなくて、虚勢に違いないという文脈
brinkmanship,（話）瀬戸際政策,NYT,
foray,急襲、略奪,NYT,
bracing,すがすがしい、新鮮な,NYT,ウクライナの風景描写
quintessence,真髄、本質,数学のテキスト,この例が経済における動学問題の本質を説明している
sheath,刀の鞘,王様ランキング,
rinky-dink,（俗）ちゃちな、安っぽい,王様ランキング,主人公の剣をみた第一印象
pep talk,叱咤激励,王様ランキング,君がどれだけ頑張ろうとも周りの人は馬鹿にするだろう、それでも君は前をむくんだ～といった感じの話を指して
pipsqueak,（話）取るに足らないやつ、小物,王様ランキング,小さい主人公たちをちんちくりんと
nigh,ほとんど、近くに,王様ランキング,主人公がほぼ無敵だという文脈
blowhard,不愉快な調子で自慢を繰り広げる人、ほら吹き,王様ランキング,
dilate,（体の器官を）広げる、拡張する,王様ランキング,心房の血管の文脈
Godspeed,（旅人に）幸運を祈る,王様ランキング,別れのシーン
fawn,1.（名）子鹿、2.（動）ごまをする、ご機嫌をとる,王様ランキング,生まれたての子鹿みたいだな、動詞は別の語源からきた別の単語、新聞で観測
farce,茶番,王様ランキング,
mercenary,傭兵,王様ランキング,
level-headed,冷静な、分別のある,王様ランキング,
craven,臆病な、（名）臆病者,王様ランキング,
star-crossed,不運な、幸薄な,王様ランキング,
inseam,股下,その着せ替え人形は恋をする,採寸
totes,（話）≒totally マジ、めっちゃ,その着せ替え人形は恋をする,totally自体も若い女性が使う雰囲気らしい
cray,（俗）≒crazyの略,その着せ替え人形は恋をする,この場所まじクレイジーだよ!
doofus,（俗）バカ、アホ,その着せ替え人形は恋をする,女性下着店に戸惑う男主人公にヒロインが
bling,（俗）キラキラ輝く宝石、服,その着せ替え人形は恋をする,blingyの形で、ド派手な写真
effing,（俗）≒fucking 酷く、とても,その着せ替え人形は恋をする,fucking gorgeous とってもキレイという肯定で使われていた、語源はF-ing→effing
grin,笑う（特に歯をみせるくらいに）,その着せ替え人形は恋をする,
convo,（話）≒a conversation.,その着せ替え人形は恋をする,Most people would just end the convo with~ 大体の人は「それいいね」っていうだけで終わり
acupuncture,鍼、鍼灸,その着せ替え人形は恋をする,
awe,畏怖、畏敬,その着せ替え人形は恋をする,in awe of で私のコスプレ衣装にみんな見とれているのではという文脈
be psyched,（話）興奮する、アガる,その着せ替え人形は恋をする,まじアガるんだけど
be hype,（話）興奮する、アガる,その着せ替え人形は恋をする,I'm so hype めっちゃアガるの訳
in drag,異性の服を着た、女（男）装して,その着せ替え人形は恋をする,コスプレ撮影会の風景
last-ditch,土壇場の、窮地の（attmptなどと一緒に使って「最後の抵抗、ヤケクソ」）,鬼滅の刃,
headbutt,頭突き,鬼滅の刃,
fess,（話）confessの短縮、白状する,進撃の巨人,fess up の形で白状しなかったら～の
Orwellian,ジョージ・オーウェル的な、「1984年」みたいな監視社会を思わせる,NYT,失踪する老人のためにGPSやwifiで場所を特定できるようにする処置への反対意見
squiggle,くねくねした線,NYT,WiFiマークの描写
amputation,切断,NYT,アフリカに生息するカエルの再生能力の文脈
talon,かぎ爪（猛禽類のような）,NYT,アフリカに生息するカエルの再生能力の文脈
bar none,例外なく、まったく,NYT,
suitor,求婚者,NYT,白鳥の湖のストーリー
polka dot,水玉模様,とある科学の超電磁砲,パンツの柄
aphrodisiac,媚薬,とある科学の超電磁砲,黒子
it's only fair,~するのが筋だ、～するのが自然だ,とある科学の超電磁砲,プレゼントを買うのに付き合ったのだから、あげるところを見たいという文脈
quit on ~,～を見捨てる,とある科学の超電磁砲,Don’t quit on me 私を見捨てないで
carousel,ベルトコンベア,TOEIC,
groundbreaking,起工,TOEIC,
hit a snug,暗礁に乗り上げる、困難にぶつかる,TOEIC,
in bulk,大量に,TOEIC,
get going,急ぐ,TOEIC,
offhand,即座の、思いつきの,TOEIC,文頭Offhandでぱっと考えた中ではという意味になってた
As for,に関しては,TOEIC,
culinary,料理の（発音注意）,TOEIC,
landscaping,園芸、造園,TOEIC,
pedigree,血統、経歴,TOEIC,由緒ある銀行の説明
overhear,立ち聞きする、耳に挟む、（話者に気づかれずに聞く）,TOEIC,
patio,中庭（舗装されて、天井のない）,TOEIC,
lamppost,街灯,TOEIC,
groceries,食料品,TOEIC,
outgrow,大きくなりすぎる,TOEIC,outgrownでオフィスが手狭になったときに使っていた
cause,信念、大義（活動の）,TOEIC,noble cause で活動の崇高な理念的な意味
pointer,(話)ヒント、アドバイス,TOEIC,
retool,（設備などを）一新する,TOEIC,
cooperative venture,共同事業,TOEIC,
patron,図書館の利用者,TOEIC,
in-house,社内,TOEIC,
wheel-chair ramp,車いす用スロープ,TOEIC,
for the day,本日の、今日の,TOEIC,leave for the day で仕事を終えて帰る
publicize,宣伝する,TOEIC,
recreational vehicle,キャンピングカー,TOEIC,
public relation,広報,TOEIC,
connection flight,乗り継ぎ便,TOEIC,
be disruptive to,～に混乱を与える,TOEIC,toのあとに会議が来て、会議を混乱させた、be attentive to（～に耳を傾ける） も見かけた
testimonials,お客様の声,TOEIC,
two-way mirror,マジックミラー,TOEIC,
down payment,頭金,TOEIC,
best before,賞味期限,TOEIC,
decor,内装、室内装飾,TOEIC,
Why might ～？,疑問文、なぜ主語は～する可能性があるのでしょう？,TOEIC,問題文
part with ~,~を（しぶしぶ）手放す,TOEIC,
registrant,登録者,TOEIC,
gazette,1.新聞（新聞名に使われる）、2.官報,TOEIC,
or so,（文末について）～ぐらい、～ちょっと,TOEIC,an hour or so before 一時間ちょっと前に
on a daily basis,毎日のペースで、日々,TOEIC,
subcontractor,再委託業者、下請け業者,TOEIC,
prop up,に立てかける,TOEIC,
windowpane,窓ガラス,TOEIC,
entrée,(フランス)前菜、（アメリカ）メインディッシュ,TOEIC,
float,浮き輪、山車、神輿,TOEIC,フェスティバルでパレードカーが練り歩く
courtesy desk,サービスカウンター,TOEIC,
page,に連絡する、を呼び出す,TOEIC,
go over,調べる、確認する,TOEIC,
vouch,保証する,TOEIC,
squeeze in,もっとつめて、押し込む,TOEIC,忙しい人がスケジュールの合間にねじ込む文脈
far along,順調で,TOEIC,
have a nice ring to it,"響きがいい(niceの部分がfamiliar,negativeで意味が変わる)",NYT,It has a negative ring to it でフィンランドの人々に悪影響があるでしょう
cobble together,（有り合わせで）継ぎ接ぎする、寄せ集める,NYT,アフガニスタンの人々が親戚から集めたお金でなんとかせいかつする状況
posit,仮定する、断定する,NYT,賃金の上昇によるスパイラルがインフレの原因と断定する世論
hew,（斧などで）たたき切る,NYT,hewing で冷戦後の中立状態を叩き切る～フィンランドの状況
pancreatic cancer,膵臓がん,NYT,
lesion,怪我や病気で損傷した部位、損傷、病変,NYT,膵臓がんの病変がわかりにくい性質
courtesan,遊女、花魁,ゾンビランドサガ,
sign off,（手紙、スピーチを）締めくくる、締めの挨拶をする,ゾンビランドサガ,ゲリラライブの締めの挨拶
a slap on the wrist,軽い罰、叱責（本当はもっと厳しい罰が適当であるのにというニュアンス）,ゾンビランドサガ,
rancid,（油の）腐った匂いがする、悪臭のする,ゾンビランドサガ,
fortuitous,偶然の、思いがけない,ゾンビランドサガ,
half-ass,（俗）中途半端な、手を抜いた,ゾンビランドサガ,着せ替え～でも確認
dermal patch,皮膚パッチ、湿布　c.f.dermal「皮膚の」,ゾンビランドサガ,湿布をこう表現していた
cowabunga,（間投、話）やったぜ、うおお,ゾンビランドサガ,
jackass,（俗）クソ野郎,ゾンビランドサガ,
prick,チクリと刺す,ゾンビランドサガ,
mom-and-pop,家族経営の、夫婦でやってるような（夫婦でやってるような小さい店を形容）,ゾンビランドサガ,
grody,（話）汚い、最低な、吐き気がする,ゾンビランドサガ,
Let’s rock!,始めようぜ！、行こうぜ！,ゾンビランドサガ,
dry run,リハーサル,ゾンビランドサガ,語源は消防士の水を撒かない訓練から
klutz,（口）不器用な人、おっちょこちょい、どじ,ゾンビランドサガ,
firecracker,爆竹,ゾンビランドサガ,
numb-nuts,（俗）ばか、愚か者,ゾンビランドサガ,
daft,（俗）1.気が狂った、おかしくなった、2.夢中になった、熱中している(about),ゾンビランドサガ,go daft で事故の思い出がフラッシュバックしてパフォーマンスができなくなったヒロインに
rolling sobat,（プロレス）ジャンプしながらの回し蹴り,ゾンビランドサガ,
from the get-go,最初から、get-go「最初」,ゾンビランドサガ,
squirt,1.（液体の）吹き出し、2.（俗）ちび、小僧,ゾンビランドサガ,小学生のメンバーに対してヤンキーキャラが
fella,（話）≒fellow,ゾンビランドサガ,
turf,芝生,ゾンビランドサガ,
sleepover,（子供が友達の家で）外泊すること,ゾンビランドサガ,
settle a score,仕返しする,ゾンビランドサガ,
mop the floor with,～を完膚なきまでにぶちのめす,ゾンビランドサガ,
wuss,（俗）臆病者、怖がり,ゾンビランドサガ,
eat someone's dust,～の後塵を拝する、～に遅れを取る,ゾンビランドサガ,
go south,悪化する、好ましくなくなる,ゾンビランドサガ,
popsicle,（棒付きの）アイスキャンデー,ゾンビランドサガ,
skittish,（動物が）驚きやすい、臆病な,ゾンビランドサガ,イノシシの子がすぐ逃げて捕まえにくい時
drool,よだれ,ゾンビランドサガ,涙じゃなくてよだれ！
goof off,サボる、怠ける,ゾンビランドサガ,
hot under the collar,（口）怒って、かんかんで,ゾンビランドサガ,
smartass,（卑）知ったかぶりする人、知識をひけらかす人（≒know-it-all）,ゾンビランドサガ,
pull a muscle,肉離れを起こす,ゾンビランドサガ,主人公の運動会での経験
in the nick of time,ぎりぎり間に合って、間一髪,ゾンビランドサガ,
sisterhood,姉妹関係、女性同士の仲,ゾンビランドサガ,
turnout,（パーティーなどの）出席者、人出,ゾンビランドサガ,ライブに来た人々
cower,（恐怖で）縮こまる、萎縮する,ゾンビランドサガ,
horseshoe crab,カブトガニ,ゾンビランドサガリベンジ,
sell like hotcakes,飛ぶように売れる,ゾンビランドサガリベンジ,CDが売れた
pope's nose,（俗）（食材）鳥の尻,ゾンビランドサガリベンジ,
milord,（英国）閣下、旦那様,ゾンビランドサガリベンジ,
haywire,（話）取り乱して、めちゃくちゃな、手に負えなくなった,ゾンビランドサガリベンジ,go haywire 大失敗に終わったライブを指して
numbskull,（俗）ばか、とんちき,ゾンビランドサガリベンジ,
it's curtains for you,一巻の終わりだ、おしまいだ,ゾンビランドサガリベンジ,
Finlandization,フィンランド化,NYT,ロシアのウクライナ侵攻の妥協点としてフィンランド化を挙げる文脈
bridle,抑える,NYT,フィンランド化について言及するのを抑える
serf,農奴,NYT,ロシア帝国の農奴解放
hipster,（話）流行に敏感な人,NYT,
throwback,逆行、先祖返り,NYT,ロシアの言いなりになっているのは先祖返りだという主張
scout,偵察、探し回る,NYT,アフガニスタンから難民が出国する際、兵士がいないか警戒しながら進む文脈
barbed wire,有刺鉄線,NYT,
tatters,ボロきれ、擦り切れた紙や布,NYT,擦り切れた紙幣を両替する商人
mortar,迫撃砲,NYT,
sputter,燻る、パチパチ弾ける,NYT,
chute,シュート、物を下ろすスロープ,NYT,スノーボードのハーフパイプの比喩表現
cull,間引く、選り抜く,NYT,コロナ後でテクノロジー業界においても淘汰が進む文脈
head in the sand,嫌な現実から目を背ける、不都合なことについて思考放棄する,NYT,
catch flack,批判を受ける（flakのパターンがある）,NYT,
gaffe,失敗、失言,NYT,皆保険制度への移行は失敗だとする言説への反論
belabor,"1.誰かを攻撃する（言葉で）,2,長々と論じる",NYT,
olfactory,嗅覚,NYT,人類の嗅覚は進化の過程で変化してきたのではないかという記事
musk,ジャコウ（香料）,NYT,人間が備える受容体の標的
fecal,糞便,NYT,
Polychaete,多毛類,NYT,
Annelid,環形動物,NYT,
staffer,（staffが集合を表すのに対し）一人のスタッフ,TIME,彼はアメリカの教育問題を扱うNPO団体のメンバーだと紹介する状況
insurrection,暴動、反乱,TIME,Jan.6 insurection 大統領選挙をめぐる国会議事堂選挙事件
be the toast of,～のあいだでとても人気がある,TIME,前回大会金メダルのアメリカのカーリング代表
disparage,1.を軽んじる、見くびる、2.を中傷する,NYT,社内メールで高齢の社員を誹謗中傷する文脈
trove,発見、収集品,NYT,年齢差別をしたかが争点の裁判で、社内文書からの発見として問題発言を挙げる文脈
class action,集団訴訟（アメリカの被害者なら誰でも賠償金を受け取れる仕組み）,NYT,原告の弁護士がリストラされた従業員たちの共通点を整理して集団訴訟が認められるようにする文脈
severance package,退職手当,NYT,退職手当と交換条件で訴訟しないことを誓約させたという原告の主張
fief,（封建制の）封土,NYT,国内の自治領の首相が独立しない代わりに大統領から権限を与えられる構図を指して
roundup,1.一斉検挙、2.（ニュースなどの）まとめ,NYT,反体制派の一斉検挙
henchman,子分、手下、陰謀に加担する人,NYT,
lay bare,あらわにする,NYT,
lest,（接続詞、文語）～しないように、～するといけないから,NYT,ウクライナ国内で、預金の引き出しなどのパニックが起こらないように
tirade,長く怒気のこもった批判の演説,NYT,ウクライナ大統領が俳優時代に出世作となった作品が腐敗に対する長台詞が特徴である文脈
take pains to,苦心して～する,NYT,ウクライナは国際社会へのアピールとして苦し紛れに大統領がユダヤ系のルーツを持つことを挙げるのみである文脈
on a tear,好調で,ネット記事,好調であった鉄鉱石市場も～
wobble,ぐらぐらする、（不安定な様子で）揺れる,ネット記事,
bearish,（株式）（相場に）弱気の,ネット記事,
aficionado,（熱心な）愛好家,ネット記事,注意深いChromeOS愛好家でもChromeOS Flexとの違いは見分けられないだろう
vandalism,破壊行為,NYT,デモにおける破壊行為
orgy,乱交パーティー、(orgy ofで)～のやりすぎ、乱行,NYT,orgy of arson and lootingで放火略奪の横行、保守メディアが描くBLMデモ活動
arson,放火,NYT,
hobble,足を引きずって歩く、足を引きずらせる,NYT,カナダにおける道路封鎖デモが産業を停滞させる文脈
bubonic plague,腺ペスト,NYT,中世におけるペストの流行は、今まで言われていたよりも穏やかな流行だったのではないかという新説
contrarian,多数派とは異なる意見を持つ人、逆張りする人,NYT,ピーター・ティールの政治思想
well-heeled,（話）裕福な、金持ちな,NYT,政治パーティーの参加者
traffic,（動詞）（特に違法なものを）商う、売買する、取り扱う（in）,NYT,traffic in the conspiracy theories で陰謀論を主張する極右候補者を彼は支援
pillage,略奪（特に戦時の）,NYT,既得権益からの略奪
hopeful,(名)有望な人,NYT,hopefuls で有力候補者たち
high-stakes,いちかばちかの,NYT,ウクライナをめぐる状況
careen,1.早く動く、突進する（制御が取れない様子で）、2.（船が）傾く,NYT,国家間の腹の探り合いがエスカレートして事態が制御できなくなってしまう、ぐらぐらする
ploy,（狡猾な）策略、権謀,NYT,ロシアが開戦の口実を捏造することを指して
foreclose,1.（担保）を差し押さえる、2.除外する、防止する,NYT,foreclosing an offramp from war ロシアの行きすぎた策謀は、西洋諸国にロシアと交渉の余地はないと思わせるので、戦争からの出口を閉ざす可能性がある
off-ramp,（高速からの）出口車線,NYT,大国間の危機の出口、畳み方
rejigger,（話）を改変する、調整する,NYT,迎撃ミサイルを少しいじれば攻撃目的で使えるのではという疑念
gobsmacking,（話）非常に驚くような,NYT,GAFAの驚くべき成長
interceptor missile,迎撃ミサイル,NYT,ロシアとアメリカの核抑止力の無効化
muddle through,やってのける,NYT,
ratuing,視聴率,NYT,北京五輪の視聴率
pirouette,（バレエ）つま先で旋回する,NYT,競技の比喩
reek,嫌な匂いを発する（≒stink）,NYT,
spook,（動）～を怖がらせる、（名）幽霊,NYT,投資家を怯えさせる様々なイベント（ウクライナ、半導体etc）
in the scheme of things,物事の成り立ち上,NYT,
broom,ほうき,NYT,カーリングブラシの名称もbroom
rake,（名）熊手、（動）熊手で掻く,NYT,
contraption,仕掛け、装置（奇妙な、必要以上に複雑な）,NYT,カーリングで使われるrock moverという装置を指して。ストーンを横一列に並べてそれらを抑えながら掻いて氷を慣らす仕掛け
canister,円筒状の貯蔵容器,NYT,カーリングで水をまく際に使用するタンク
natatorium,屋内プール,NYT,カーリングの会場は水泳会場を改装して作られた
squat,（動）スクワット、居座る、（形）ずんぐりした,NYT,squat apartments という形で見た、ずんぐりした建物か
bubble tea,タピオカミルクティー,NYT,台湾の風景
rendition,演奏,NYT,台湾のゴミ収集はエリーゼのためのメロディーが流れる文脈
fuss over details,細かいことにこだわる,NYT,
flop,（話）大失敗,NYT,トランプが中国と結んだ米国製品を買うという合意が守られておらず失敗に終わったとする文脈
chump,ばか、だまされやすい人,NYT,トランプを批判する文脈
post-mortem,死体解剖、事後分析,NYT,トランプの通商政策の検視解剖（事後分析）
pounce,とびつく,NYT,保守層が飛びつきがちな保護主義的な通商政策
hanger-on,居候、取り巻き、厄介者,NYT,4つの衛星を持つ小惑星が発見された記事のタイトル、小惑星につきまとう衛星をhanger-onと
oblong,（丸みを帯びた）長方形、楕円形,NYT,小惑星の形
transfixed,釘付けになる、（恐怖で）立ちすくむ,NYT,transfixingの形でOpabiniaという古生物の見た目が宇宙生物みたいでギョッとすることを形容
Arthropod,節足動物,NYT,見つかった古生物が節足動物の痕跡を残している
complication,合併症,NYT,香港の高齢者がコロナワクチンを打たない理由に合併症の懸念が挙げられていた
hyperbole,誇張,NYT,大統領がロシアがウクライナ侵攻を開始するだろうと発表した際に、戦争を回避できるならこの発表が誇張や恐怖を利用しようとしているとみられても構わない旨の発言
fear-mongering,恐怖を強調して自分の政策を進めようとすること,NYT,ショック・ドクトリン的な。戦争を回避できるならこの発表が誇張や恐怖を利用しようとしているとみられても構わない旨の発言
voyeurism,覗き,その着せ替え人形は恋をする,入浴シーン
hella bomb,超最高！　hella=hell of 超  bomb  最高、最悪,その着せ替え人形は恋をする,おみやげで貰ったプリンがまじヤバい
castrate,去勢する,進撃の巨人,
kick the bucket,（俗）死ぬ、くたばる,進撃の巨人,まだくたばる訳には
horde,大群,進撃の巨人,巨人の大群
prophet,預言者,NYT,メリトクラシーの語を生み出した作家の預言
scrape along,なんとか生きていく、(scrape byの形も),NYT,インテリ層でも生活に困っている例はあるがという文脈
stipend,奨学金,NYT,
doxxing,個人情報をインターネットに晒すこと,NYT,デモ活動者の情報を晒せという声
courtship,求婚、求愛、ラブコール,NYT,Spotifyがポッドキャスト配信者を熱心にオファーした文脈
20-odd years,20余年、-oddで~余り,NYT,
treason,(国家への)反逆、背信,NYT,プーチン
crony,(俗)(蔑)ぐる、親友,NYT,プーチンの友達のならず者国家の元首たち
wonk,(俗)ガリ勉、おたく、マニア,NYT,クルーグマンが同業の経済学者への呼びかけで
statefood,国家の地位、独立国家として認識された状態,NYT,ウクライナ
fatigue,作業着、軍服,Guardian,in fatigue 軍服を纏った部隊がカナダの道路封鎖デモを制圧
scuffle,小競り合いを起こす,Guardian,カナダの道路封鎖デモ
b/c,becauseの略（bcの形でも）,Guardian,
gloss over,ごまかす、上辺を取り繕う,Guardian,駐米ロシア大使がベラルーシでの軍事演習を自衛のためだとごまかす
riposte,反論、素早い応酬,Guardian,トランプのツイッター対抗のSNSを指して
veracity,正直さ、正確さ、真実,Guardian,トランプ氏の真実との戦い（虚偽発言を皮肉って）
subpoena,召喚状,Guardian,Jan 6 insurrection (国会議事堂デモ)にその政治家が参加していた疑惑で、その政治家を委員会に召喚する文脈
disconcerting,当惑させる、不安にさせる,Guardian,disconcerting question 彼の州務長官への立候補は、不安材料となる疑念をもたらす（＝選挙結果を捻じ曲げるのでは？）
vet,（動）審査する、調査する,Guardian,vet the legal status　選挙候補者の審査ができる州務長官にトランプ派の政治家が立候補した記事
nutty,（俗）気の狂った,Guardian,政治家の風変わりな様（カウボーイハット、あごひげ、主張）を指して
legal tender,法定通貨,Guardian,政治家は法定通貨であるからと金にかかる取引を減税しようとした
due diligence,投資に行う前の事前調査（リスク、社会的責任etc…）,Guardian,スイスの銀行の不祥事でスイス全体が格下げされることでドゥーディリジェンスにされたときに不利になる。
tranche,一部分（特にお金）,ネット記事,a first tranche of sunctions ロシアへの制裁第一弾が開始された
